
="Flandre et autres états de l'Empereur # Raw mat fuel oils",="16.81",="1.352",="88.85***"
="",="(1.39)",="(0.11)",="(5.09)"

="Flandre et autres états de l'Empereur # Textile manuf",="56.03***",="40.48**",="131.5***"
="",="(4.24)",="(3.12)",="(6.92)"

="Flandre et autres états de l'Empereur # Various manuf",="17.09",="1.634",="101.7***"
="",="(1.38)",="(0.13)",="(5.76)"

="Hollande # European foodstuff and beverage",="33.63***",="13.49*",="139.2***"
="",="(5.62)",="(2.48)",="(10.94)"

="Hollande # Other",="25.25*",="5.061",="124.2***"
="",="(2.53)",="(0.53)",="(8.16)"

="Hollande # Plantation foodstuff",="9.989",="-40.49**",="62.28*"
="",="(0.87)",="(-3.02)",="(2.49)"

="Hollande # Raw mat fuel oils",="22.47*",="2.382",="122.3***"
="",="(2.35)",="(0.26)",="(8.50)"

="Hollande # Textile manuf",="58.67***",="38.47***",="162.5***"
="",="(5.32)",="(3.61)",="(10.09)"

="Hollande # Various manuf",="23.92*",="3.826",="136.6***"
="",="(2.39)",="(0.39)",="(9.33)"

="Italie # European foodstuff and beverage",="16.03*",="4.817",="119.0***"
="",="(2.56)",="(0.90)",="(9.27)"

="Italie # Other",="8.463",="-2.798",="104.7***"
="",="(0.84)",="(-0.29)",="(6.86)"

="Italie # Plantation foodstuff",="-11.75",="-53.97***",="38.07"
="",="(-0.97)",="(-3.84)",="(1.47)"

="Italie # Raw mat fuel oils",="6.430",="-4.732",="103.8***"
="",="(0.66)",="(-0.52)",="(7.18)"

="Italie # Textile manuf",="41.75***",="30.48**",="143.2***"
="",="(3.81)",="(2.93)",="(9.02)"

="Italie # Various manuf",="5.518",="-5.644",="115.8***"
="",="(0.54)",="(-0.58)",="(7.93)"

="Levant et Barbarie # European foodstuff and beverage",="92.15***",="70.97***",="122.0***"
="",="(14.14)",="(10.89)",="(13.88)"

="Levant et Barbarie # Other",="83.19***",="61.96***",="106.7***"
="",="(7.97)",="(5.98)",="(8.69)"

="Levant et Barbarie # Plantation foodstuff",="66.47***",="15.11",="43.21"
="",="(5.87)",="(1.10)",="(1.88)"

="Levant et Barbarie # Raw mat fuel oils",="83.10***",="61.96***",="107.2***"
="",="(8.44)",="(6.33)",="(9.42)"

="Levant et Barbarie # Textile manuf",="118.3***",="97.12***",="146.3***"
="",="(10.29)",="(8.41)",="(10.73)"

="Levant et Barbarie # Various manuf",="82.12***",="60.99***",="119.4***"
="",="(8.02)",="(5.95)",="(10.25)"

="Nord # European foodstuff and beverage",="-36.01***",="-51.43***",="56.53**"
="",="(-3.46)",="(-4.85)",="(2.95)"

="Nord # Other",="-43.39***",="-58.85***",="41.99*"
="",="(-3.35)",="(-4.52)",="(1.96)"

="Nord # Plantation foodstuff",="-62.19***",="-108.3***",="-22.40"
="",="(-4.41)",="(-6.66)",="(-0.79)"

="Nord # Raw mat fuel oils",="-46.33***",="-61.70***",="40.35"
="",="(-3.67)",="(-4.85)",="(1.93)"

="Nord # Textile manuf",="-10.71",="-26.17",="80.29***"
="",="(-0.78)",="(-1.90)",="(3.62)"

="Nord # Various manuf",="-44.43***",="-59.79***",="54.89**"
="",="(-3.42)",="(-4.54)",="(2.69)"

="Outre-mers # European foodstuff and beverage",="25.79*",="-2.085",="67.73***"
="",="(2.55)",="(-0.22)",="(3.32)"

="Outre-mers # Other",="15.00",="-12.95",="49.58*"
="",="(1.11)",="(-1.01)",="(2.27)"

="Outre-mers # Plantation foodstuff",="6.785",="-51.11***",="-3.673"
="",="(0.48)",="(-3.37)",="(-0.13)"

="Outre-mers # Raw mat fuel oils",="15.99",="-11.85",="52.28*"
="",="(1.28)",="(-1.00)",="(2.45)"

="Outre-mers # Textile manuf",="47.16***",="19.24",="86.39***"
="",="(3.41)",="(1.47)",="(3.73)"

="Outre-mers # Various manuf",="18.31",="-9.527",="68.34**"
="",="(1.41)",="(-0.76)",="(3.11)"

="Portugal # European foodstuff and beverage",="-102.5***",="-122.4***",="-26.18"
="",="(-9.83)",="(-11.48)",="(-1.32)"

="Portugal # Other",="-111.7***",="-131.6***",="-41.51"
="",="(-8.69)",="(-10.15)",="(-1.94)"

="Portugal # Plantation foodstuff",="-125.8***",="-176.2***",="-100.4***"
="",="(-8.81)",="(-10.89)",="(-3.44)"

="Portugal # Raw mat fuel oils",="-113.1***",="-133.0***",="-42.09"
="",="(-8.77)",="(-10.21)",="(-1.95)"

="Portugal # Textile manuf",="-79.11***",="-99.08***",="-3.918"
="",="(-5.91)",="(-7.36)",="(-0.18)"

="Portugal # Various manuf",="-112.5***",="-132.4***",="-28.47"
="",="(-8.33)",="(-9.66)",="(-1.29)"

="Suisse # European foodstuff and beverage",="32.97***",="33.59***",="132.3***"
="",="(6.51)",="(7.68)",="(10.51)"

="Suisse # Other",="24.17**",="24.75**",="116.6***"
="",="(2.58)",="(2.77)",="(7.72)"

="Suisse # Plantation foodstuff",="2.217",="-29.09*",="47.08"
="",="(0.21)",="(-2.23)",="(1.90)"

="Suisse # Raw mat fuel oils",="21.71*",="22.38**",="115.1***"
="",="(2.42)",="(2.61)",="(8.05)"

="Suisse # Textile manuf",="59.95***",="60.52***",="157.7***"
="",="(5.87)",="(6.18)",="(10.09)"

="Suisse # Various manuf",="22.69*",="23.36*",="129.0***"
="",="(2.40)",="(2.56)",="(8.97)"

="États-Unis d'Amérique # European foodstuff and beverage",="-333.9***",="-339.4***",="-405.9***"
="",="(-41.16)",="(-40.20)",="(-36.41)"

="États-Unis d'Amérique # Other",="-341.6***",="-347.1***",="-421.5***"
="",="(-29.28)",="(-29.29)",="(-30.00)"

="États-Unis d'Amérique # Plantation foodstuff",="-359.1***",="-396.1***",="-485.1***"
="",="(-28.81)",="(-25.78)",="(-20.09)"

="États-Unis d'Amérique # Raw mat fuel oils",="-345.4***",="-350.8***",="-423.7***"
="",="(-31.54)",="(-31.42)",="(-31.86)"

="États-Unis d'Amérique # Textile manuf",="-309.7***",="-315.3***",="-383.1***"
="",="(-25.87)",="(-26.06)",="(-26.26)"

="États-Unis d'Amérique # Various manuf",="-344.7***",="-350.2***",="-410.0***"
="",="(-30.20)",="(-30.02)",="(-30.58)"

="Allemagne # year",="0.0453***",="0.0384***",="0.0725***"
="",="(12.23)",="(10.83)",="(11.26)"

="Angleterre # year",="0.0446***",="0.0357***",="0.0183"
="",="(8.74)",="(6.94)",="(1.94)"

="Espagne # year",="0.0572***",="0.0574***",="0.0596***"
="",="(9.39)",="(9.00)",="(7.55)"

="Flandre et autres états de l'Empereur # year",="0.0286***",="0.0305***",="0.0125"
="",="(5.17)",="(5.56)",="(1.38)"

="Hollande # year",="0.0274***",="0.0319***",="-0.00424"
="",="(6.82)",="(8.19)",="(-0.58)"

="Italie # year",="0.0371***",="0.0365***",="0.00698"
="",="(9.01)",="(9.48)",="(1.01)"

="Levant et Barbarie # year",="-0.00659",="-0.00151",="0.00355"
="",="(-1.54)",="(-0.35)",="(0.49)"

="Nord # year",="0.0654***",="0.0673***",="0.0417***"
="",="(10.69)",="(10.68)",="(3.97)"

="Outre-mers # year",="0.0305***",="0.0394***",="0.0332**"
="",="(5.13)",="(6.84)",="(2.67)"

="Portugal # year",="0.102***",="0.107***",="0.0869***"
="",="(15.96)",="(16.09)",="(7.57)"

="Suisse # year",="0.0270***",="0.0198***",="-0.000905"
="",="(7.45)",="(5.72)",="(-0.13)"

="États-Unis d'Amérique # year",="0.229***",="0.226***",="0.298***"
="",="(44.90)",="(42.40)",="(34.84)"

="European foodstuff and beverage # year",="-0.00570",="-0.00567",="-0.00172"
="",="(-1.26)",="(-1.25)",="(-0.40)"

="Other # year",="-0.00225",="-0.00219",="0.00567"
="",="(-0.47)",="(-0.46)",="(1.15)"

="Plantation foodstuff # year",="0.00718",="0.0249***",="0.0419***"
="",="(1.33)",="(3.50)",="(3.31)"

="Raw mat fuel oils # year",="0.000520",="0.000520",="0.00792"
="",="(0.12)",="(0.12)",="(1.73)"

="Textile manuf # year",="-0.0207***",="-0.0206***",="-0.0156**"
="",="(-4.00)",="(-4.00)",="(-2.83)"

="Various manuf # year",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="0",="0",="0",=""
="",="(.)",="(.)",=""

="Land_war adversary European foodstuff and beverage",="-0.938",="-0.922",=""
="",="(-1.83)",="(-1.84)",=""

="Land_war adversary Other",="-0.202",="-0.184",=""
="",="(-0.34)",="(-0.31)",=""

="Land_war adversary Plantation foodstuff",="-0.418",="-0.346",=""
="",="(-0.61)",="(-0.54)",=""

="Land_war adversary Raw mat fuel oils",="0.0708",="0.0869",=""
="",="(0.10)",="(0.12)",=""

="Land_war adversary Textile manuf",="1.370*",="1.385**",=""
="",="(2.54)",="(2.64)",=""

="Land_war adversary Various manuf",="-0.241",="-0.225",=""
="",="(-0.29)",="(-0.27)",=""

="Land_war allied European foodstuff and beverage",="0.111",="0.122",=""
="",="(0.38)",="(0.41)",=""

="Land_war allied Other",="-0.696",="-0.681",=""
="",="(-1.34)",="(-1.33)",=""

="Land_war allied Plantation foodstuff",="-0.0660",="0.00313",=""
="",="(-0.16)",="(0.01)",=""

="Land_war allied Raw mat fuel oils",="0.506",="0.518",=""
="",="(1.77)",="(1.79)",=""

="Land_war allied Textile manuf",="-0.645",="-0.636",=""
="",="(-1.40)",="(-1.38)",=""

="Land_war allied Various manuf",="0.684*",="0.695*",=""
="",="(2.36)",="(2.36)",=""

="Land_war neutral European foodstuff and beverage",="-0.628",="-0.649",=""
="",="(-1.85)",="(-1.93)",=""

="Land_war neutral Other",="0.232",="0.211",=""
="",="(0.59)",="(0.53)",=""

="Land_war neutral Plantation foodstuff",="-1.075",="-0.824",=""
="",="(-1.69)",="(-1.31)",=""

="Land_war neutral Raw mat fuel oils",="-0.460",="-0.483",=""
="",="(-0.88)",="(-0.93)",=""

="Land_war neutral Textile manuf",="0.0266",="0.00487",=""
="",="(0.06)",="(0.01)",=""

="Land_war neutral Various manuf",="-1.054",="-1.077",=""
="",="(-1.85)",="(-1.88)",=""

="Mercantilist_war adversary European foodstuff and beverage",="-0.763",="-0.745",=""
="",="(-1.71)",="(-1.68)",=""

="Mercantilist_war adversary Other",="-0.911",="-0.892",=""
="",="(-1.96)",="(-1.92)",=""

="Mercantilist_war adversary Plantation foodstuff",="0.428",="0.540",=""
="",="(0.76)",="(1.01)",=""

="Mercantilist_war adversary Raw mat fuel oils",="-1.434**",="-1.417**",=""
="",="(-2.77)",="(-2.73)",=""

="Mercantilist_war adversary Textile manuf",="-1.131*",="-1.110*",=""
="",="(-2.18)",="(-2.14)",=""

="Mercantilist_war adversary Various manuf",="-0.623",="-0.606",=""
="",="(-1.06)",="(-1.03)",=""

="Mercantilist_war allied European foodstuff and beverage",="0.298",="0.295",=""
="",="(0.99)",="(0.98)",=""

="Mercantilist_war allied Other",="0.470",="0.470",=""
="",="(1.58)",="(1.59)",=""

="Mercantilist_war allied Plantation foodstuff",="0.573*",="0.0917",=""
="",="(2.05)",="(0.32)",=""

="Mercantilist_war allied Raw mat fuel oils",="0.0277",="0.0263",=""
="",="(0.12)",="(0.11)",=""

="Mercantilist_war allied Textile manuf",="0.818*",="0.807*",=""
="",="(2.52)",="(2.48)",=""

="Mercantilist_war allied Various manuf",="0.718**",="0.717**",=""
="",="(2.91)",="(2.88)",=""

="Mercantilist_war neutral European foodstuff and beverage",="0.631*",="0.626*",=""
="",="(2.56)",="(2.54)",=""

="Mercantilist_war neutral Other",="0.389",="0.383",=""
="",="(1.89)",="(1.86)",=""

="Mercantilist_war neutral Plantation foodstuff",="2.242***",="2.008***",=""
="",="(6.12)",="(5.38)",=""

="Mercantilist_war neutral Raw mat fuel oils",="1.143***",="1.136***",=""
="",="(5.27)",="(5.20)",=""

="Mercantilist_war neutral Textile manuf",="0.468",="0.460",=""
="",="(1.73)",="(1.71)",=""

="Mercantilist_war neutral Various manuf",="1.129***",="1.123***",=""
="",="(4.63)",="(4.56)",=""

="R&N_war adversary European foodstuff and beverage",="-2.046***",="-2.036***",=""
="",="(-6.26)",="(-6.30)",=""

="R&N_war adversary Other",="-0.686*",="-0.680*",=""
="",="(-2.34)",="(-2.27)",=""

="R&N_war adversary Plantation foodstuff",="0.876",="-0.698",=""
="",="(1.82)",="(-1.34)",=""

="R&N_war adversary Raw mat fuel oils",="-0.601",="-0.591",=""
="",="(-1.94)",="(-1.93)",=""

="R&N_war adversary Textile manuf",="-1.914***",="-1.926***",=""
="",="(-4.20)",="(-4.27)",=""

="R&N_war adversary Various manuf",="-0.942***",="-0.931***",=""
="",="(-3.70)",="(-3.47)",=""

="R&N_war allied European foodstuff and beverage",="-0.00831",="0.0222",=""
="",="(-0.04)",="(0.10)",=""

="R&N_war allied Other",="0.397",="0.409*",=""
="",="(1.93)",="(2.03)",=""

="R&N_war allied Plantation foodstuff",="1.951***",="-0.196",=""
="",="(4.68)",="(-0.38)",=""

="R&N_war allied Raw mat fuel oils",="0.129",="0.146",=""
="",="(0.62)",="(0.68)",=""

="R&N_war allied Textile manuf",="-0.0475",="-0.0117",=""
="",="(-0.13)",="(-0.03)",=""

="R&N_war allied Various manuf",="-0.232",="-0.212",=""
="",="(-1.16)",="(-1.02)",=""

="R&N_war neutral European foodstuff and beverage",="-0.134",="-0.112",=""
="",="(-0.26)",="(-0.21)",=""

="R&N_war neutral Other",="-1.162*",="-1.145*",=""
="",="(-2.44)",="(-2.41)",=""

="R&N_war neutral Plantation foodstuff",="2.846***",="1.328*",=""
="",="(5.01)",="(2.33)",=""

="R&N_war neutral Raw mat fuel oils",="0.179",="0.201",=""
="",="(0.37)",="(0.40)",=""

="R&N_war neutral Textile manuf",="1.058",="1.064",=""
="",="(1.58)",="(1.57)",=""

="R&N_war neutral Various manuf",="-1.034*",="-1.016*",=""
="",="(-2.31)",="(-2.21)",=""

="Allemagne # break=1",="",="436.7***",="324.0***"
="",="",="(8.45)",="(6.56)"

="Angleterre # break=1",="",="438.3***",="324.5***"
="",="",="(8.47)",="(6.54)"

="Espagne # break=1",="",="432.9***",="321.0***"
="",="",="(8.38)",="(6.48)"

="Flandre et autres états de l'Empereur # break=1",="",="427.8***",="315.2***"
="",="",="(8.27)",="(6.36)"

="Hollande # break=1",="",="430.8***",="318.9***"
="",="",="(8.34)",="(6.46)"

="Italie # break=1",="",="433.2***",="320.4***"
="",="",="(8.39)",="(6.46)"

="Levant et Barbarie # break=1",="",="430.4***",="317.7***"
="",="",="(8.32)",="(6.42)"

="Nord # break=1",="",="431.9***",="320.8***"
="",="",="(8.38)",="(6.47)"

="Outre-mers # break=1",="",="428.5***",="314.4***"
="",="",="(8.30)",="(6.33)"

="Portugal # break=1",="",="430.5***",="316.2***"
="",="",="(8.35)",="(6.38)"

="Suisse # break=1",="",="436.8***",="323.7***"
="",="",="(8.46)",="(6.55)"

="États-Unis d'Amérique # break=1",="",="434.7***",="321.5***"
="",="",="(8.43)",="(6.50)"

="break=1 # year",="",="-0.239***",="-0.177***"
="",="",="(-8.41)",="(-6.43)"

="Land_war adversary",="",="",="0"
="",="",="",="(.)"

="Land_war allied",="",="",="2.826***"
="",="",="",="(6.06)"

="Land_war neutral",="",="",="-1.269***"
="",="",="",="(-3.64)"

="Mercantilist_war adversary",="",="",="-0.753*"
="",="",="",="(-2.38)"

="Mercantilist_war allied",="",="",="2.381***"
="",="",="",="(5.83)"

="Mercantilist_war neutral",="",="",="0.587"
="",="",="",="(1.75)"

="R&N_war adversary",="",="",="-0.293"
="",="",="",="(-0.63)"

="R&N_war allied",="",="",="1.006*"
="",="",="",="(2.24)"

="R&N_war neutral",="",="",="-0.754"
="",="",="",="(-1.34)"

="Constant",="-69.10***",="-56.95***",="-126.1***"
="",="(-10.76)",="(-9.32)",="(-11.36)"

="Observations",="5944",="5944",="2899"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
