
="Portugal # Other",="36.78***",="30.55***"
="",="(4.11)",="(3.50)"

="Portugal # Plantation foodstuff",="14.28",="-8.617"
="",="(1.52)",="(-0.69)"

="Portugal # Raw mat fuel oils",="22.24**",="16.39*"
="",="(2.80)",="(2.15)"

="Portugal # Textile manuf",="38.40***",="31.93***"
="",="(4.10)",="(3.51)"

="Portugal # Various manuf",="26.16**",="22.06**"
="",="(3.15)",="(2.70)"

="Suisse # European foodstuff and beverage",="37.46***",="38.33***"
="",="(8.04)",="(8.20)"

="Suisse # Other",="50.81***",="51.96***"
="",="(7.49)",="(7.69)"

="Suisse # Plantation foodstuff",="24.03**",="5.008"
="",="(3.05)",="(0.44)"

="Suisse # Raw mat fuel oils",="34.50***",="36.06***"
="",="(6.10)",="(6.44)"

="Suisse # Textile manuf",="54.40***",="55.28***"
="",="(8.11)",="(8.30)"

="Suisse # Various manuf",="39.00***",="42.31***"
="",="(6.63)",="(7.17)"

="États-Unis d'Amérique # European foodstuff and beverage",="-17.73*",="-24.67**"
="",="(-2.26)",="(-2.93)"

="États-Unis d'Amérique # Other",="-5.421",="-12.05"
="",="(-0.57)",="(-1.22)"

="États-Unis d'Amérique # Plantation foodstuff",="-28.06**",="-56.87***"
="",="(-2.80)",="(-4.22)"

="États-Unis d'Amérique # Raw mat fuel oils",="-20.42*",="-26.66**"
="",="(-2.39)",="(-2.96)"

="États-Unis d'Amérique # Textile manuf",="-2.895",="-9.808"
="",="(-0.30)",="(-0.97)"

="États-Unis d'Amérique # Various manuf",="-17.28*",="-21.74*"
="",="(-1.97)",="(-2.33)"

="Allemagne # year",="0.0385***",="0.0375***"
="",="(17.11)",="(16.63)"

="Angleterre # year",="0.0141***",="0.0115***"
="",="(5.26)",="(4.20)"

="Espagne # year",="0.000404",="-0.00112"
="",="(0.13)",="(-0.38)"

="Flandre et autres états de l'Empereur # year",="0.00913*",="0.00803*"
="",="(2.57)",="(2.25)"

="Hollande # year",="0.0206***",="0.0175***"
="",="(10.38)",="(10.01)"

="Italie # year",="0.0192***",="0.0180***"
="",="(9.97)",="(9.30)"

="Levant et Barbarie # year",="0.00151",="0.000566"
="",="(0.68)",="(0.25)"

="Nord # year",="0.0156***",="0.0134***"
="",="(7.12)",="(5.95)"

="Outre-mers # year",="-0.000593",="0.00632*"
="",="(-0.22)",="(2.03)"

="Portugal # year",="0.0248***",="0.0275***"
="",="(6.36)",="(7.29)"

="Suisse # year",="0.0176***",="0.0161***"
="",="(8.05)",="(7.40)"

="États-Unis d'Amérique # year",="0.0486***",="0.0514***"
="",="(11.89)",="(11.62)"

="European foodstuff and beverage # year",="0.00110",="0.00247"
="",="(0.61)",="(1.36)"

="Other # year",="-0.00765**",="-0.00644**"
="",="(-3.17)",="(-2.69)"

="Plantation foodstuff # year",="0.00669*",="0.0176**"
="",="(2.07)",="(3.13)"

="Raw mat fuel oils # year",="0.00274",="0.00372*"
="",="(1.47)",="(2.03)"

="Textile manuf # year",="-0.00807**",="-0.00671*"
="",="(-2.90)",="(-2.46)"

="Various manuf # year",="0",="0"
="",="(.)",="(.)"

="0",="0",="0"
="",="(.)",="(.)"

="Adversary European foodstuff and beverage",="-0.663***",="-0.662***"
="",="(-3.74)",="(-3.80)"

="Adversary Other",="0.142",="0.141"
="",="(0.49)",="(0.49)"

="Adversary Plantation foodstuff",="0.283",="0.0640"
="",="(0.88)",="(0.18)"

="Adversary Raw mat fuel oils",="0.0354",="0.0394"
="",="(0.32)",="(0.36)"

="Adversary Textile manuf",="-0.774*",="-0.777*"
="",="(-2.48)",="(-2.50)"

="Adversary Various manuf",="0.0302",="0.0436"
="",="(0.19)",="(0.27)"

="Allied European foodstuff and beverage",="-0.0624",="-0.0438"
="",="(-0.70)",="(-0.49)"

="Allied Other",="0.509**",="0.521**"
="",="(3.21)",="(3.29)"

="Allied Plantation foodstuff",="-0.310",="-0.619**"
="",="(-1.58)",="(-3.01)"

="Allied Raw mat fuel oils",="-0.0377",="-0.0278"
="",="(-0.48)",="(-0.36)"

="Allied Textile manuf",="0.276",="0.286*"
="",="(1.93)",="(2.00)"

="Allied Various manuf",="0.204*",="0.233*"
="",="(2.33)",="(2.53)"

="Neutral European foodstuff and beverage",="-0.207",="-0.216"
="",="(-1.57)",="(-1.64)"

="Neutral Other",="-0.0965",="-0.105"
="",="(-0.62)",="(-0.67)"

="Neutral Plantation foodstuff",="0.913***",="0.825***"
="",="(3.82)",="(3.44)"

="Neutral Raw mat fuel oils",="0.176",="0.172"
="",="(1.76)",="(1.73)"

="Neutral Textile manuf",="0.297",="0.289"
="",="(1.88)",="(1.83)"

="Neutral Various manuf",="-0.000381",="-0.0191"
="",="(-0.00)",="(-0.19)"

="Allemagne # break=1",="",="250.2***"
="",="",="(8.54)"

="Angleterre # break=1",="",="249.1***"
="",="",="(8.51)"

="Espagne # break=1",="",="245.8***"
="",="",="(8.37)"

="Flandre et autres états de l'Empereur # break=1",="",="240.9***"
="",="",="(8.23)"

="Hollande # break=1",="",="246.1***"
="",="",="(8.41)"

="Italie # break=1",="",="246.1***"
="",="",="(8.41)"

="Levant et Barbarie # break=1",="",="243.7***"
="",="",="(8.33)"

="Nord # break=1",="",="247.0***"
="",="",="(8.45)"

="Outre-mers # break=1",="",="244.6***"
="",="",="(8.33)"

="Portugal # break=1",="",="244.3***"
="",="",="(8.35)"

="Suisse # break=1",="",="249.2***"
="",="",="(8.52)"

="États-Unis d'Amérique # break=1",="",="250.5***"
="",="",="(8.56)"

="break=1 # year",="",="-0.136***"
="",="",="(-8.37)"

="Constant",="-68.72***",="-69.43***"
="",="(-16.18)",="(-16.30)"

="Observations",="5893",="5893"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
