
="",="(3.55)",="(3.31)",="(2.97)",="(2.84)"

="Levant et Barbarie # Plantation foodstuff",="103.8***",="59.85*",="76.27**",="46.89"
="",="(4.49)",="(2.48)",="(3.25)",="(1.95)"

="Levant et Barbarie # Raw mat; fuel; oils",="109.7***",="104.4***",="98.70***",="93.60***"
="",="(4.98)",="(4.72)",="(4.36)",="(4.29)"

="Levant et Barbarie # Textile manuf",="123.3***",="118.0***",="126.5***",="121.1***"
="",="(5.27)",="(5.01)",="(5.33)",="(5.25)"

="Levant et Barbarie # Various manuf",="106.2***",="100.9***",="102.4***",="97.27***"
="",="(4.94)",="(4.67)",="(4.54)",="(4.47)"

="Nord # European foodstuff and beverage",="38.62",="43.37*",="30.15",="38.78"
="",="(1.75)",="(1.96)",="(1.31)",="(1.75)"

="Nord # Other",="14.29",="19.03",="-0.574",="7.985"
="",="(0.65)",="(0.86)",="(-0.02)",="(0.36)"

="Nord # Plantation foodstuff",="35.35",="0.704",="4.163",="-12.63"
="",="(1.55)",="(0.03)",="(0.18)",="(-0.53)"

="Nord # Raw mat; fuel; oils",="41.27",="46.02*",="26.38",="35.01"
="",="(1.92)",="(2.13)",="(1.18)",="(1.63)"

="Nord # Textile manuf",="55.22*",="59.97**",="54.47*",="62.81**"
="",="(2.44)",="(2.65)",="(2.34)",="(2.80)"

="Nord # Various manuf",="40.65",="45.43*",="32.91",="41.49"
="",="(1.93)",="(2.16)",="(1.47)",="(1.93)"

="Portugal # European foodstuff and beverage",="27.85",="32.32",="19.49",="22.74"
="",="(1.23)",="(1.43)",="(0.83)",="(1.00)"

="Portugal # Other",="1.601",="6.068",="-13.11",="-9.928"
="",="(0.07)",="(0.27)",="(-0.55)",="(-0.43)"

="Portugal # Plantation foodstuff",="27.43",="-7.558",="-4.035",="-25.76"
="",="(1.17)",="(-0.31)",="(-0.17)",="(-1.05)"

="Portugal # Raw mat; fuel; oils",="30.89",="35.36",="16.16",="19.41"
="",="(1.40)",="(1.59)",="(0.70)",="(0.88)"

="Portugal # Textile manuf",="43.21",="47.68*",="42.55",="45.51"
="",="(1.84)",="(2.03)",="(1.77)",="(1.96)"

="Portugal # Various manuf",="27.84",="32.34",="20.35",="23.56"
="",="(1.27)",="(1.47)",="(0.88)",="(1.06)"

="Suisse # European foodstuff and beverage",="34.33",="47.55*",="35.17",="48.44*"
="",="(1.49)",="(2.10)",="(1.48)",="(2.15)"

="Suisse # Other",="8.522",="21.72",="2.939",="16.14"
="",="(0.37)",="(0.96)",="(0.12)",="(0.71)"

="Suisse # Plantation foodstuff",="28.74",="1.257",="6.546",="-6.520"
="",="(1.21)",="(0.05)",="(0.27)",="(-0.27)"

="Suisse # Raw mat; fuel; oils",="35.60",="48.81*",="29.95",="43.22*"
="",="(1.58)",="(2.19)",="(1.29)",="(1.96)"

="Suisse # Textile manuf",="52.71*",="65.90**",="60.94*",="73.92**"
="",="(2.23)",="(2.83)",="(2.54)",="(3.25)"

="Suisse # Various manuf",="33.86",="47.09*",="35.45",="48.68*"
="",="(1.53)",="(2.16)",="(1.53)",="(2.22)"

="États-Unis d'Amérique # European foodstuff and beverage",="1.592",="1.577",="1.025",="1.067"
="",="(0.25)",="(0.25)",="(0.20)",="(0.21)"

="États-Unis d'Amérique # Other",="-25.98***",="-26.00***",="-33.07***",="-33.09***"
="",="(-3.95)",="(-4.00)",="(-6.03)",="(-6.09)"

="États-Unis d'Amérique # Plantation foodstuff",="-1.060",="-42.71***",="-23.79**",="-52.06***"
="",="(-0.12)",="(-3.71)",="(-3.21)",="(-4.76)"

="États-Unis d'Amérique # Raw mat; fuel; oils",="2.184",="2.160",="-4.890",="-4.845"
="",="(0.42)",="(0.42)",="(-1.09)",="(-1.08)"

="États-Unis d'Amérique # Textile manuf",="16.93*",="16.89*",="24.22***",="23.96***"
="",="(2.01)",="(2.01)",="(3.46)",="(3.41)"

="États-Unis d'Amérique # Various manuf",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)"

="Afrique # year",="0.0246***",="0.0246***",="0.0246***",="0.0246***"
="",="(2.27e+10)",="(1.33e+10)",="(1.17e+10)",="(1.10e+10)"

="Allemagne et Pologne (par terre) # year",="0.0429***",="0.0379***",="0.0395***",="0.0335***"
="",="(9.49)",="(8.20)",="(9.19)",="(7.83)"

="Angleterre # year",="0.0276***",="0.0229***",="0.0258***",="0.0222***"
="",="(8.33)",="(6.98)",="(8.11)",="(7.04)"

="Colonies françaises # year",="0.0155***",="0.0198***",="0.0126**",="0.0180***"
="",="(3.45)",="(4.68)",="(2.88)",="(4.42)"

="Espagne # year",="0.0304***",="0.0272***",="0.0280***",="0.0252***"
="",="(8.71)",="(8.05)",="(8.88)",="(8.12)"

="Flandre et autres états de l'Empereur # year",="-0.0286***",="-0.0253**",="-0.0309***",="-0.0276***"
="",="(-3.64)",="(-3.29)",="(-4.06)",="(-3.68)"

="Hollande # year",="0.0209***",="0.0233***",="0.0188***",="0.0216***"
="",="(7.24)",="(8.52)",="(7.09)",="(8.80)"

="Italie # year",="0.0357***",="0.0355***",="0.0348***",="0.0347***"
="",="(9.94)",="(10.74)",="(10.35)",="(11.42)"

="Levant et Barbarie # year",="-0.00822*",="-0.00330",="-0.0106**",="-0.00570"
="",="(-2.12)",="(-0.83)",="(-2.97)",="(-1.55)"

="Nord # year",="0.0298***",="0.0290***",="0.0297***",="0.0268***"
="",="(9.08)",="(8.87)",="(9.65)",="(8.90)"

="Portugal # year",="0.0353***",="0.0347***",="0.0351***",="0.0353***"
="",="(7.81)",="(7.32)",="(8.15)",="(7.83)"

="Suisse # year",="0.0323***",="0.0268***",="0.0270***",="0.0216***"
="",="(7.13)",="(6.50)",="(6.35)",="(5.80)"

="États-Unis d'Amérique # year",="0.0508***",="0.0527***",="0.0462***",="0.0482***"
="",="(4.39)",="(4.55)",="(3.80)",="(4.13)"

="European foodstuff and beverage # year",="-0.0000976",="-0.0000898",="0.000342",="0.000318"
="",="(-0.03)",="(-0.03)",="(0.12)",="(0.11)"

="Other # year",="0.0130***",="0.0130***",="0.0170***",="0.0170***"
="",="(3.54)",="(3.59)",="(5.62)",="(5.68)"

="Plantation foodstuff # year",="-0.000176",="0.0223***",="0.0133**",="0.0276***"
="",="(-0.04)",="(3.47)",="(3.25)",="(4.52)"

="Raw mat; fuel; oils # year",="-0.000877",="-0.000864",="0.00321",="0.00318"
="",="(-0.31)",="(-0.30)",="(1.31)",="(1.30)"

="Textile manuf # year",="-0.0101*",="-0.0100*",="-0.0140***",="-0.0138***"
="",="(-2.14)",="(-2.14)",="(-3.61)",="(-3.57)"

="Various manuf # year",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)"

="0",="0",="0",="",=""
="",="(.)",="(.)",="",=""

="Land_war adversary European foodstuff and beverage",="-0.594",="-0.593",="",=""
="",="(-1.33)",="(-1.40)",="",=""

="Land_war adversary Other",="-1.043",="-1.045",="",=""
="",="(-1.16)",="(-1.12)",="",=""

="Land_war adversary Plantation foodstuff",="0.674**",="0.760*",="",=""
="",="(3.25)",="(2.54)",="",=""

="Land_war adversary Raw mat; fuel; oils",="-0.575",="-0.557",="",=""
="",="(-1.15)",="(-1.14)",="",=""

="Land_war adversary Textile manuf",="0.880*",="0.859*",="",=""
="",="(2.36)",="(2.42)",="",=""

="Land_war adversary Various manuf",="-0.437",="-0.436",="",=""
="",="(-0.76)",="(-0.77)",="",=""

="Land_war allied European foodstuff and beverage",="-0.196",="-0.138",="",=""
="",="(-0.60)",="(-0.42)",="",=""

="Land_war allied Other",="-1.302*",="-1.240",="",=""
="",="(-2.00)",="(-1.89)",="",=""

="Land_war allied Plantation foodstuff",="0.504",="0.511",="",=""
="",="(1.15)",="(1.19)",="",=""

="Land_war allied Raw mat; fuel; oils",="-0.109",="-0.0611",="",=""
="",="(-0.46)",="(-0.27)",="",=""

="Land_war allied Textile manuf",="0.645",="0.688",="",=""
="",="(1.40)",="(1.50)",="",=""

="Land_war allied Various manuf",="-0.216",="-0.170",="",=""
="",="(-0.84)",="(-0.65)",="",=""

="Land_war neutral European foodstuff and beverage",="-0.932***",="-0.950***",="",=""
="",="(-3.53)",="(-3.64)",="",=""

="Land_war neutral Other",="-0.163",="-0.170",="",=""
="",="(-0.56)",="(-0.58)",="",=""

="Land_war neutral Plantation foodstuff",="-1.127",="-0.812",="",=""
="",="(-1.82)",="(-1.34)",="",=""

="Land_war neutral Raw mat; fuel; oils",="-0.0578",="-0.0757",="",=""
="",="(-0.33)",="(-0.44)",="",=""

="Land_war neutral Textile manuf",="0.0440",="0.0252",="",=""
="",="(0.13)",="(0.08)",="",=""

="Land_war neutral Various manuf",="-0.225",="-0.244",="",=""
="",="(-0.86)",="(-0.93)",="",=""

="Mercantilist_war adversary European foodstuff and beverage",="-0.568*",="-0.560*",="",=""
="",="(-2.43)",="(-2.46)",="",=""

="Mercantilist_war adversary Other",="-1.442**",="-1.435**",="",=""
="",="(-2.60)",="(-2.59)",="",=""

="Mercantilist_war adversary Plantation foodstuff",="0.135",="0.310",="",=""
="",="(0.34)",="(0.76)",="",=""

="Mercantilist_war adversary Raw mat; fuel; oils",="-1.314***",="-1.306***",="",=""
="",="(-6.33)",="(-6.27)",="",=""

="Mercantilist_war adversary Textile manuf",="-0.949",="-0.937",="",=""
="",="(-1.79)",="(-1.76)",="",=""

="Mercantilist_war adversary Various manuf",="-0.908**",="-0.901**",="",=""
="",="(-2.83)",="(-2.80)",="",=""

="Mercantilist_war allied European foodstuff and beverage",="-0.142",="-0.136",="",=""
="",="(-0.68)",="(-0.65)",="",=""

="Mercantilist_war allied Other",="-0.0838",="-0.0754",="",=""
="",="(-0.38)",="(-0.34)",="",=""

="Mercantilist_war allied Plantation foodstuff",="0.211",="-0.137",="",=""
="",="(0.86)",="(-0.57)",="",=""

="Mercantilist_war allied Raw mat; fuel; oils",="-0.569***",="-0.561***",="",=""
="",="(-3.61)",="(-3.60)",="",=""

="Mercantilist_war allied Textile manuf",="1.213***",="1.204***",="",=""
="",="(5.13)",="(5.07)",="",=""

="Mercantilist_war allied Various manuf",="0.0134",="0.0201",="",=""
="",="(0.12)",="(0.19)",="",=""

="Mercantilist_war neutral European foodstuff and beverage",="0.397*",="0.377*",="",=""
="",="(2.55)",="(2.41)",="",=""

="Mercantilist_war neutral Other",="0.0616",="0.0412",="",=""
="",="(0.35)",="(0.23)",="",=""

="Mercantilist_war neutral Plantation foodstuff",="1.210***",="1.130***",="",=""
="",="(4.84)",="(4.69)",="",=""

="Mercantilist_war neutral Raw mat; fuel; oils",="0.296*",="0.276*",="",=""
="",="(2.14)",="(1.99)",="",=""

="Mercantilist_war neutral Textile manuf",="0.452",="0.428",="",=""
="",="(1.96)",="(1.85)",="",=""

="Mercantilist_war neutral Various manuf",="0.290*",="0.271*",="",=""
="",="(2.24)",="(2.10)",="",=""

="R&N_war adversary European foodstuff and beverage",="-1.513***",="-1.441***",="",=""
="",="(-5.79)",="(-5.61)",="",=""

="R&N_war adversary Other",="-0.728**",="-0.667*",="",=""
="",="(-2.64)",="(-2.42)",="",=""

="R&N_war adversary Plantation foodstuff",="1.237***",="-0.348",="",=""
="",="(3.40)",="(-0.72)",="",=""

="R&N_war adversary Raw mat; fuel; oils",="-0.243",="-0.170",="",=""
="",="(-1.01)",="(-0.71)",="",=""

="R&N_war adversary Textile manuf",="-1.446***",="-1.388***",="",=""
="",="(-3.86)",="(-3.69)",="",=""

="R&N_war adversary Various manuf",="-0.581**",="-0.508*",="",=""
="",="(-2.96)",="(-2.55)",="",=""

="R&N_war allied European foodstuff and beverage",="-0.284",="-0.298",="",=""
="",="(-1.60)",="(-1.65)",="",=""

="R&N_war allied Other",="0.136",="0.118",="",=""
="",="(0.82)",="(0.71)",="",=""

="R&N_war allied Plantation foodstuff",="1.303***",="0.0668",="",=""
="",="(3.79)",="(0.13)",="",=""

="R&N_war allied Raw mat; fuel; oils",="-0.0628",="-0.0817",="",=""
="",="(-0.39)",="(-0.50)",="",=""

="R&N_war allied Textile manuf",="-0.620",="-0.633",="",=""
="",="(-1.89)",="(-1.91)",="",=""

="R&N_war allied Various manuf",="-0.275*",="-0.289*",="",=""
="",="(-2.07)",="(-2.15)",="",=""

="R&N_war neutral European foodstuff and beverage",="-0.477",="-0.454",="",=""
="",="(-1.61)",="(-1.53)",="",=""

="R&N_war neutral Other",="-0.596*",="-0.576",="",=""
="",="(-2.01)",="(-1.94)",="",=""

="R&N_war neutral Plantation foodstuff",="3.428***",="1.554**",="",=""
="",="(8.14)",="(3.02)",="",=""

="R&N_war neutral Raw mat; fuel; oils",="0.000860",="0.0252",="",=""
="",="(0.00)",="(0.08)",="",=""

="R&N_war neutral Textile manuf",="0.623",="0.651",="",=""
="",="(1.37)",="(1.43)",="",=""

="R&N_war neutral Various manuf",="-1.036***",="-1.014***",="",=""
="",="(-4.28)",="(-4.18)",="",=""

="Afrique # break=1",="",="0",="",="0"
="",="",="(.)",="",="(.)"

="Allemagne et Pologne (par terre) # break=1",="",="333.1***",="",="347.7***"
="",="",="(6.72)",="",="(9.85)"

="Angleterre # break=1",="",="333.9***",="",="347.9***"
="",="",="(6.73)",="",="(9.80)"

="Colonies françaises # break=1",="",="328.1***",="",="342.4***"
="",="",="(6.65)",="",="(9.69)"

="Espagne # break=1",="",="332.2***",="",="346.4***"
="",="",="(6.70)",="",="(9.81)"

="Flandre et autres états de l'Empereur # break=1",="",="326.4***",="",="340.6***"
="",="",="(6.58)",="",="(9.65)"

="Hollande # break=1",="",="329.2***",="",="343.5***"
="",="",="(6.64)",="",="(9.74)"

="Italie # break=1",="",="330.8***",="",="345.1***"
="",="",="(6.67)",="",="(9.76)"

="Levant et Barbarie # break=1",="",="328.3***",="",="342.6***"
="",="",="(6.61)",="",="(9.68)"

="Nord # break=1",="",="331.4***",="",="346.5***"
="",="",="(6.69)",="",="(9.81)"

="Portugal # break=1",="",="331.0***",="",="345.0***"
="",="",="(6.69)",="",="(9.78)"

="Suisse # break=1",="",="333.1***",="",="347.4***"
="",="",="(6.72)",="",="(9.84)"

="États-Unis d'Amérique # break=1",="",="333.7***",="",="348.7***"
="",="",="(6.73)",="",="(9.88)"

="break=1 # year",="",="-0.183***",="",="-0.191***"
="",="",="(-6.71)",="",="(-9.78)"

="0",="",="",="0",="0"
="",="",="",="(.)",="(.)"

="Adversary European foodstuff and beverage",="",="",="-1.050***",="-1.013***"
="",="",="",="(-6.04)",="(-5.92)"

="Adversary Other",="",="",="-1.013***",="-0.978***"
="",="",="",="(-4.10)",="(-3.94)"

="Adversary Plantation foodstuff",="",="",="0.712**",="0.0176"
="",="",="",="(2.67)",="(0.07)"

="Adversary Raw mat; fuel; oils",="",="",="-0.732***",="-0.694***"
="",="",="",="(-4.29)",="(-4.06)"

="Adversary Textile manuf",="",="",="-0.995***",="-0.964**"
="",="",="",="(-3.32)",="(-3.20)"

="Adversary Various manuf",="",="",="-0.674***",="-0.636***"
="",="",="",="(-4.05)",="(-3.80)"

="Allied European foodstuff and beverage",="",="",="-0.201",="-0.199"
="",="",="",="(-1.49)",="(-1.47)"

="Allied Other",="",="",="-0.0972",="-0.101"
="",="",="",="(-0.64)",="(-0.67)"

="Allied Plantation foodstuff",="",="",="0.620**",="0.0267"
="",="",="",="(3.02)",="(0.13)"

="Allied Raw mat; fuel; oils",="",="",="-0.262*",="-0.264*"
="",="",="",="(-2.48)",="(-2.52)"

="Allied Textile manuf",="",="",="0.276",="0.269"
="",="",="",="(1.33)",="(1.29)"

="Allied Various manuf",="",="",="-0.129",="-0.129"
="",="",="",="(-1.46)",="(-1.46)"

="Neutral European foodstuff and beverage",="",="",="-0.201",="-0.196"
="",="",="",="(-1.35)",="(-1.32)"

="Neutral Other",="",="",="-0.199",="-0.192"
="",="",="",="(-1.28)",="(-1.24)"

="Neutral Plantation foodstuff",="",="",="1.168***",="0.687**"
="",="",="",="(4.41)",="(2.78)"

="Neutral Raw mat; fuel; oils",="",="",="0.117",="0.123"
="",="",="",="(0.97)",="(1.02)"

="Neutral Textile manuf",="",="",="0.429*",="0.434*"
="",="",="",="(2.18)",="(2.20)"

="Neutral Various manuf",="",="",="-0.178",="-0.173"
="",="",="",="(-1.38)",="(-1.36)"

="Constant",="-77.68***",="-81.10***",="-69.77**",="-73.25***"
="",="(-3.72)",="(-3.88)",="(-3.18)",="(-3.48)"

="Observations",="4770",="4770",="4770",="4770"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
