
="",="(-0.04)",="(-1.48)"

="Levant et Barbarie # Other",="106.5***",="142.8**"
="",="(6.01)",="(3.01)"

="Levant et Barbarie # Sugar",="223.2***",="336.8***"
="",="(10.19)",="(7.79)"

="Levant et Barbarie # Wine",="25.08",="-22.53"
="",="(1.18)",="(-0.55)"

="Nord # Coffee",="5.894",="35.82"
="",="(0.21)",="(0.75)"

="Nord # Eau de vie",="-25.64",="-79.88"
="",="(-0.98)",="(-1.73)"

="Nord # Other",="-0.991",="39.24"
="",="(-0.03)",="(0.69)"

="Nord # Sugar",="51.17",="137.8"
="",="(1.57)",="(.)"

="Nord # Wine",="37.22*",="-2.598"
="",="(2.03)",="(-0.06)"

="Portugal # Coffee",="25.73",="119.3***"
="",="(1.02)",="(5.42)"

="Portugal # Eau de vie",="14.81",="-9.730"
="",="(0.55)",="(-0.24)"

="Portugal # Other",="71.19**",="92.81"
="",="(2.89)",="(1.96)"

="Portugal # Sugar",="64.75***",="214.8"
="",="(4.02)",="(.)"

="Portugal # Wine",="29.39",="15.48"
="",="(1.45)",="(0.33)"

="Suisse # Coffee",="20.70",="58.99*"
="",="(0.77)",="(2.29)"

="Suisse # Eau de vie",="93.86***",="26.47"
="",="(3.46)",="(0.58)"

="Suisse # Other",="42.21*",="82.58"
="",="(2.31)",="(1.74)"

="Suisse # Sugar",="29.39",="119.7"
="",="(0.80)",="(.)"

="Suisse # Wine",="79.21***",="18.01"
="",="(3.47)",="(0.44)"

="États-Unis d'Amérique # Coffee",="195.9***",="175.6***"
="",="(5.95)",="(5.29)"

="États-Unis d'Amérique # Eau de vie",="96.31*",="0"
="",="(2.14)",="(.)"

="États-Unis d'Amérique # Other",="-24.56",="0"
="",="(-0.38)",="(.)"

="États-Unis d'Amérique # Sugar",="119.5***",="0"
="",="(4.20)",="(.)"

="États-Unis d'Amérique # Wine",="79.31",="0"
="",="(1.70)",="(.)"

="Allemagne # Coffee # year",="0.0394***",="0.0575*"
="",="(4.39)",="(2.27)"

="Allemagne # Eau de vie # year",="0.0293**",="0.0600**"
="",="(2.81)",="(3.01)"

="Allemagne # Other # year",="0.0155***",="0.0213***"
="",="(6.34)",="(6.96)"

="Allemagne # Sugar # year",="-0.00956",="0.164***"
="",="(-0.89)",="(3.98)"

="Allemagne # Wine # year",="0.0616***",="0.0864***"
="",="(3.30)",="(4.88)"

="Angleterre # Coffee # year",="-0.0747",="-0.00170"
="",="(-0.70)",="(-0.01)"

="Angleterre # Eau de vie # year",="0.00248",="0.0596**"
="",="(0.14)",="(3.09)"

="Angleterre # Other # year",="0.0466",="0.0912*"
="",="(1.79)",="(2.19)"

="Angleterre # Sugar # year",="-0.0556***",="-0.0553***"
="",="(-210.33)",="(-1553.48)"

="Angleterre # Wine # year",="0.0329",="0.0927**"
="",="(1.85)",="(3.23)"

="Espagne # Coffee # year",="0.00142",="0.00395"
="",="(0.28)",="(0.57)"

="Espagne # Eau de vie # year",="0.0694***",="0.0745***"
="",="(3.88)",="(3.50)"

="Espagne # Other # year",="0.00447",="0.00388"
="",="(1.31)",="(1.11)"

="Espagne # Sugar # year",="-0.00677",="0.0279"
="",="(-0.64)",="(1.87)"

="Espagne # Wine # year",="0.0112",="0.0187*"
="",="(1.82)",="(2.19)"

="Flandre et autres états de l'Empereur # Coffee # year",="0.0251",="0.0345"
="",="(1.05)",="(1.47)"

="Flandre et autres états de l'Empereur # Eau de vie # year",="0.00788",="0.0193"
="",="(0.83)",="(1.48)"

="Flandre et autres états de l'Empereur # Other # year",="-0.0107",="0.000834"
="",="(-1.53)",="(0.12)"

="Flandre et autres états de l'Empereur # Sugar # year",="0.0519",="0.179"
="",="(1.67)",="(1.00)"

="Flandre et autres états de l'Empereur # Wine # year",="-0.00455",="0.0149"
="",="(-0.49)",="(1.81)"

="Hollande # Coffee # year",="0.0222",="0.0172"
="",="(1.20)",="(0.84)"

="Hollande # Eau de vie # year",="0.0217**",="0.0267*"
="",="(2.85)",="(2.45)"

="Hollande # Other # year",="0.0321***",="0.0271***"
="",="(6.94)",="(6.20)"

="Hollande # Sugar # year",="0.0255",="0.0923***"
="",="(1.36)",="(4.18)"

="Hollande # Wine # year",="0.0227***",="0.0275***"
="",="(4.31)",="(3.76)"

="Italie # Coffee # year",="0.0136*",="0.00603"
="",="(2.03)",="(0.67)"

="Italie # Eau de vie # year",="0.0533***",="0.0644**"
="",="(4.81)",="(3.18)"

="Italie # Other # year",="0.0308***",="0.0243***"
="",="(5.03)",="(4.98)"

="Italie # Sugar # year",="-0.0331*",="-0.0216"
="",="(-2.36)",="(-1.82)"

="Italie # Wine # year",="0.0338***",="0.0523***"
="",="(3.71)",="(3.98)"

="Levant et Barbarie # Coffee # year",="0.0296**",="0.0308**"
="",="(2.92)",="(2.68)"

="Levant et Barbarie # Eau de vie # year",="0.0384",="0.0616*"
="",="(1.82)",="(2.10)"

="Levant et Barbarie # Other # year",="-0.0192***",="-0.0197***"
="",="(-3.79)",="(-4.83)"

="Levant et Barbarie # Sugar # year",="-0.0861***",="-0.0660***"
="",="(-10.02)",="(-4.52)"

="Levant et Barbarie # Wine # year",="0.0238**",="0.0380***"
="",="(2.77)",="(4.01)"

="Nord # Coffee # year",="0.0372**",="0.0388***"
="",="(2.89)",="(3.64)"

="Nord # Eau de vie # year",="0.0546***",="0.0633***"
="",="(4.35)",="(6.24)"

="Nord # Other # year",="0.0410*",="0.0382*"
="",="(2.47)",="(2.07)"

="Nord # Sugar # year",="0.0119",="0.0471**"
="",="(0.74)",="(2.81)"

="Nord # Wine # year",="0.0198***",="0.0296***"
="",="(3.33)",="(5.07)"

="Portugal # Coffee # year",="0.0218",="-0.0124"
="",="(1.94)",="(-0.62)"

="Portugal # Eau de vie # year",="0.0306*",="0.0224"
="",="(2.42)",="(1.67)"

="Portugal # Other # year",="0.000869",="0.00803"
="",="(0.08)",="(1.83)"

="Portugal # Sugar # year",="0",="0"
="",="(.)",="(.)"

="Portugal # Wine # year",="0.0219**",="0.0170"
="",="(2.79)",="(1.10)"

="Suisse # Coffee # year",="0.0280*",="0.0248"
="",="(2.16)",="(1.17)"

="Suisse # Eau de vie # year",="-0.0128",="0.00303"
="",="(-1.00)",="(0.18)"

="Suisse # Other # year",="0.0172**",="0.0143**"
="",="(2.77)",="(2.74)"

="Suisse # Sugar # year",="0.0225",="0.0557*"
="",="(1.21)",="(2.35)"

="Suisse # Wine # year",="-0.00423",="0.0173"
="",="(-0.42)",="(1.30)"

="États-Unis d'Amérique # Coffee # year",="-0.0733***",="-0.0438"
="",="(-4.41)",="(-1.83)"

="États-Unis d'Amérique # Eau de vie # year",="-0.0134",="0.0186"
="",="(-0.56)",="(0.68)"

="États-Unis d'Amérique # Other # year",="0.0540",="0.0600*"
="",="(1.52)",="(2.28)"

="États-Unis d'Amérique # Sugar # year",="-0.0303*",="0.120"
="",="(-2.17)",="(1.22)"

="États-Unis d'Amérique # Wine # year",="-0.00438",="0.0273"
="",="(-0.18)",="(1.06)"

="Coffee # War",="",="-55.16"
="",="",="(-0.85)"

="Eau de vie # War",="",="16.41"
="",="",="(0.24)"

="Other # War",="",="-57.79"
="",="",="(-0.87)"

="Sugar # War",="",="-171.3"
="",="",="(.)"

="Wine # War",="",="0"
="",="",="(.)"

="Coffee # War # year_of_war",="",="-0.0122"
="",="",="(-0.27)"

="Eau de vie # War # year_of_war",="",="-0.0347"
="",="",="(-1.56)"

="Other # War # year_of_war",="",="-0.000643"
="",="",="(-0.09)"

="Sugar # War # year_of_war",="",="-0.296***"
="",="",="(-4.12)"

="Wine # War # year_of_war",="",="-0.0344*"
="",="",="(-2.15)"

="Constant",="-68.42***",="-46.00"
="",="(-4.25)",="(-0.99)"

="Observations",="1112",="1112"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
