
="Flandre et autres états de l'Empereur # Raw mat fuel oils",="78.45***",="64.93***",="76.01***"
="",="(5.86)",="(4.85)",="(4.49)"

="Flandre et autres états de l'Empereur # Textile manuf",="101.8***",="88.11***",="86.99***"
="",="(7.39)",="(6.42)",="(5.12)"

="Flandre et autres états de l'Empereur # Various manuf",="87.27***",="73.67***",="76.03***"
="",="(6.70)",="(5.71)",="(4.38)"

="Hollande # European foodstuff and beverage",="77.13***",="53.89***",="79.99***"
="",="(6.98)",="(4.91)",="(5.00)"

="Hollande # Other",="93.75***",="70.37***",="90.51***"
="",="(6.56)",="(4.95)",="(4.70)"

="Hollande # Plantation foodstuff",="97.46***",="-24.93",="29.19"
="",="(6.08)",="(-1.47)",="(0.96)"

="Hollande # Raw mat fuel oils",="68.48***",="45.23***",="92.27***"
="",="(5.08)",="(3.39)",="(5.14)"

="Hollande # Textile manuf",="90.48***",="67.11***",="102.1***"
="",="(6.13)",="(4.57)",="(5.53)"

="Hollande # Various manuf",="77.80***",="54.48***",="92.95***"
="",="(6.06)",="(4.33)",="(5.14)"

="Italie # European foodstuff and beverage",="45.62***",="26.74**",="55.41***"
="",="(4.58)",="(2.72)",="(3.54)"

="Italie # Other",="65.01***",="46.00***",="67.41***"
="",="(5.10)",="(3.65)",="(3.74)"

="Italie # Plantation foodstuff",="66.48***",="-51.83**",="4.203"
="",="(4.39)",="(-3.14)",="(0.14)"

="Italie # Raw mat fuel oils",="36.72**",="17.84",="66.97***"
="",="(2.79)",="(1.36)",="(3.74)"

="Italie # Textile manuf",="61.57***",="42.56**",="78.74***"
="",="(4.65)",="(3.26)",="(4.32)"

="Italie # Various manuf",="47.85***",="28.91*",="69.30***"
="",="(3.98)",="(2.47)",="(3.89)"

="Levant et Barbarie # European foodstuff and beverage",="60.65***",="48.67***",="35.68***"
="",="(6.07)",="(5.17)",="(3.38)"

="Levant et Barbarie # Other",="80.74***",="68.63***",="49.30***"
="",="(6.32)",="(5.58)",="(3.57)"

="Levant et Barbarie # Plantation foodstuff",="81.47***",="-30.63",="-14.50"
="",="(5.11)",="(-1.81)",="(-0.51)"

="Levant et Barbarie # Raw mat fuel oils",="52.68***",="40.70***",="48.50***"
="",="(4.11)",="(3.29)",="(3.63)"

="Levant et Barbarie # Textile manuf",="78.76***",="66.66***",="61.74***"
="",="(5.97)",="(5.25)",="(4.49)"

="Levant et Barbarie # Various manuf",="64.27***",="52.22***",="51.65***"
="",="(5.31)",="(4.55)",="(3.90)"

="Nord # European foodstuff and beverage",="15.69",="-5.632",="5.412"
="",="(1.26)",="(-0.45)",="(0.26)"

="Nord # Other",="32.41*",="10.96",="15.04"
="",="(2.12)",="(0.71)",="(0.65)"

="Nord # Plantation foodstuff",="38.13*",="-82.64***",="-44.07"
="",="(2.25)",="(-4.66)",="(-1.43)"

="Nord # Raw mat fuel oils",="5.807",="-15.51",="16.11"
="",="(0.39)",="(-1.05)",="(0.72)"

="Nord # Textile manuf",="27.85",="6.402",="25.51"
="",="(1.73)",="(0.40)",="(1.07)"

="Nord # Various manuf",="16.70",="-4.687",="17.93"
="",="(1.19)",="(-0.34)",="(0.80)"

="Outre-mers # European foodstuff and beverage",="88.40***",="79.20***",="149.7***"
="",="(8.55)",="(7.46)",="(11.55)"

="Outre-mers # Other",="106.9***",="97.54***",="161.5***"
="",="(8.23)",="(7.40)",="(10.21)"

="Outre-mers # Plantation foodstuff",="104.6***",="-4.778",="94.68***"
="",="(6.97)",="(-0.29)",="(3.41)"

="Outre-mers # Raw mat fuel oils",="78.71***",="69.51***",="160.6***"
="",="(6.06)",="(5.26)",="(10.59)"

="Outre-mers # Textile manuf",="102.9***",="93.61***",="171.9***"
="",="(7.70)",="(6.92)",="(10.85)"

="Outre-mers # Various manuf",="89.28***",="80.01***",="162.8***"
="",="(7.21)",="(6.42)",="(10.64)"

="Portugal # European foodstuff and beverage",="24.21*",="14.66",="87.57***"
="",="(2.03)",="(1.21)",="(4.59)"

="Portugal # Other",="46.09***",="36.42**",="101.6***"
="",="(3.32)",="(2.60)",="(5.00)"

="Portugal # Plantation foodstuff",="43.53**",="-66.07***",="34.21"
="",="(2.71)",="(-3.82)",="(1.13)"

="Portugal # Raw mat fuel oils",="15.67",="6.118",="99.02***"
="",="(1.12)",="(0.43)",="(4.89)"

="Portugal # Textile manuf",="42.48**",="32.81*",="112.6***"
="",="(2.95)",="(2.26)",="(5.53)"

="Portugal # Various manuf",="29.21*",="19.59",="103.6***"
="",="(2.18)",="(1.46)",="(5.11)"

="Suisse # European foodstuff and beverage",="-0.0437",="-9.171",="70.95***"
="",="(-0.00)",="(-0.76)",="(4.05)"

="Suisse # Other",="18.80",="9.538",="81.47***"
="",="(1.33)",="(0.69)",="(4.08)"

="Suisse # Plantation foodstuff",="19.23",="-90.02***",="17.09"
="",="(1.14)",="(-5.01)",="(0.55)"

="Suisse # Raw mat fuel oils",="-7.161",="-16.29",="83.78***"
="",="(-0.50)",="(-1.15)",="(4.29)"

="Suisse # Textile manuf",="15.52",="6.268",="93.30***"
="",="(1.06)",="(0.43)",="(4.77)"

="Suisse # Various manuf",="1.813",="-7.387",="83.52***"
="",="(0.13)",="(-0.55)",="(4.10)"

="États-Unis d'Amérique # European foodstuff and beverage",="-306.5***",="-322.5***",="-440.0***"
="",="(-27.66)",="(-30.30)",="(-34.82)"

="États-Unis d'Amérique # Other",="-287.0***",="-303.2***",="-427.6***"
="",="(-20.81)",="(-22.59)",="(-27.50)"

="États-Unis d'Amérique # Plantation foodstuff",="-285.8***",="-401.6***",="-490.1***"
="",="(-17.29)",="(-23.48)",="(-18.13)"

="États-Unis d'Amérique # Raw mat fuel oils",="-315.0***",="-331.0***",="-428.4***"
="",="(-22.92)",="(-24.73)",="(-28.91)"

="États-Unis d'Amérique # Textile manuf",="-291.5***",="-307.7***",="-417.1***"
="",="(-20.69)",="(-22.50)",="(-26.68)"

="États-Unis d'Amérique # Various manuf",="-304.9***",="-321.0***",="-426.5***"
="",="(-23.34)",="(-25.59)",="(-28.81)"

="Allemagne # year",="0.0601***",="0.0524***",="0.0508***"
="",="(9.80)",="(8.40)",="(6.45)"

="Angleterre # year",="0.0430***",="0.0450***",="0.0394***"
="",="(7.49)",="(7.86)",="(3.35)"

="Espagne # year",="0.0393***",="0.0388***",="0.0585***"
="",="(7.80)",="(8.04)",="(7.68)"

="Flandre et autres états de l'Empereur # year",="0.0103",="0.0103",="0.0140"
="",="(1.83)",="(1.81)",="(1.47)"

="Hollande # year",="0.0172***",="0.0227***",="0.00677"
="",="(3.45)",="(4.66)",="(0.79)"

="Italie # year",="0.0342***",="0.0372***",="0.0203**"
="",="(7.90)",="(8.90)",="(2.60)"

="Levant et Barbarie # year",="0.0241***",="0.0233***",="0.0289***"
="",="(5.21)",="(5.44)",="(4.02)"

="Nord # year",="0.0512***",="0.0556***",="0.0491***"
="",="(8.94)",="(9.69)",="(4.43)"

="Outre-mers # year",="0.0104*",="0.00796",="-0.0340***"
="",="(2.15)",="(1.59)",="(-4.13)"

="Portugal # year",="0.0442***",="0.0419***",="0.000475"
="",="(7.89)",="(7.32)",="(0.05)"

="Suisse # year",="0.0594***",="0.0569***",="0.0117"
="",="(10.12)",="(9.81)",="(1.24)"

="États-Unis d'Amérique # year",="0.228***",="0.229***",="0.294***"
="",="(43.18)",="(45.44)",="(33.59)"

="European foodstuff and beverage # year",="0.000969",="0.000929",="0.00771"
="",="(0.21)",="(0.20)",="(1.50)"

="Other # year",="-0.0104*",="-0.0103*",="0.000256"
="",="(-2.20)",="(-2.20)",="(0.05)"

="Plantation foodstuff # year",="-0.0112",="0.0461***",="0.0364*"
="",="(-1.68)",="(6.00)",="(2.49)"

="Raw mat fuel oils # year",="0.00505",="0.00501",="0.000125"
="",="(1.08)",="(1.06)",="(0.02)"

="Textile manuf # year",="-0.00742",="-0.00739",="-0.00499"
="",="(-1.44)",="(-1.43)",="(-1.00)"

="Various manuf # year",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="0",="0",="0",=""
="",="(.)",="(.)",=""

="Land_war adversary European foodstuff and beverage",="0.588",="0.633",=""
="",="(0.71)",="(0.76)",=""

="Land_war adversary Other",="1.867**",="1.916**",=""
="",="(3.11)",="(3.17)",=""

="Land_war adversary Plantation foodstuff",="1.825*",="1.791*",=""
="",="(2.07)",="(2.07)",=""

="Land_war adversary Raw mat fuel oils",="1.412*",="1.457**",=""
="",="(2.56)",="(2.64)",=""

="Land_war adversary Textile manuf",="2.129***",="2.178***",=""
="",="(3.50)",="(3.56)",=""

="Land_war adversary Various manuf",="0.344",="0.391",=""
="",="(0.41)",="(0.46)",=""

="Land_war allied European foodstuff and beverage",="-0.153",="-0.223",=""
="",="(-0.48)",="(-0.70)",=""

="Land_war allied Other",="0.441",="0.373",=""
="",="(1.15)",="(0.98)",=""

="Land_war allied Plantation foodstuff",="-0.959",="-0.499",=""
="",="(-1.21)",="(-0.62)",=""

="Land_war allied Raw mat fuel oils",="0.802",="0.732",=""
="",="(1.82)",="(1.67)",=""

="Land_war allied Textile manuf",="0.519",="0.450",=""
="",="(1.80)",="(1.57)",=""

="Land_war allied Various manuf",="0.602",="0.534",=""
="",="(1.17)",="(1.04)",=""

="Land_war neutral European foodstuff and beverage",="0.954",="0.998*",=""
="",="(1.92)",="(2.01)",=""

="Land_war neutral Other",="-0.863",="-0.815",=""
="",="(-1.51)",="(-1.43)",=""

="Land_war neutral Plantation foodstuff",="-0.577",="-0.487",=""
="",="(-0.76)",="(-0.65)",=""

="Land_war neutral Raw mat fuel oils",="0.379",="0.424",=""
="",="(0.68)",="(0.77)",=""

="Land_war neutral Textile manuf",="0.207",="0.255",=""
="",="(0.34)",="(0.42)",=""

="Land_war neutral Various manuf",="0.111",="0.156",=""
="",="(0.22)",="(0.31)",=""

="Mercantilist_war adversary European foodstuff and beverage",="-2.374**",="-2.352**",=""
="",="(-2.62)",="(-2.59)",=""

="Mercantilist_war adversary Other",="-0.308",="-0.284",=""
="",="(-0.60)",="(-0.55)",=""

="Mercantilist_war adversary Plantation foodstuff",="-1.543*",="-2.529***",=""
="",="(-2.04)",="(-3.45)",=""

="Mercantilist_war adversary Raw mat fuel oils",="-2.740***",="-2.717***",=""
="",="(-3.46)",="(-3.42)",=""

="Mercantilist_war adversary Textile manuf",="-0.684",="-0.659",=""
="",="(-1.23)",="(-1.18)",=""

="Mercantilist_war adversary Various manuf",="-2.151**",="-2.129**",=""
="",="(-3.21)",="(-3.16)",=""

="Mercantilist_war allied European foodstuff and beverage",="0.197",="0.172",=""
="",="(0.92)",="(0.81)",=""

="Mercantilist_war allied Other",="0.223",="0.198",=""
="",="(1.07)",="(0.96)",=""

="Mercantilist_war allied Plantation foodstuff",="1.457***",="0.613",=""
="",="(3.86)",="(1.56)",=""

="Mercantilist_war allied Raw mat fuel oils",="0.345",="0.320",=""
="",="(1.44)",="(1.34)",=""

="Mercantilist_war allied Textile manuf",="0.575*",="0.551*",=""
="",="(2.18)",="(2.09)",=""

="Mercantilist_war allied Various manuf",="1.102***",="1.079***",=""
="",="(3.81)",="(3.73)",=""

="Mercantilist_war neutral European foodstuff and beverage",="0.933***",="0.945***",=""
="",="(3.76)",="(3.81)",=""

="Mercantilist_war neutral Other",="0.367",="0.382",=""
="",="(1.43)",="(1.49)",=""

="Mercantilist_war neutral Plantation foodstuff",="0.840*",="-0.494",=""
="",="(2.40)",="(-1.30)",=""

="Mercantilist_war neutral Raw mat fuel oils",="0.985***",="0.998***",=""
="",="(3.45)",="(3.50)",=""

="Mercantilist_war neutral Textile manuf",="0.759*",="0.774*",=""
="",="(2.42)",="(2.47)",=""

="Mercantilist_war neutral Various manuf",="0.797***",="0.809***",=""
="",="(4.11)",="(4.17)",=""

="R&N_war adversary European foodstuff and beverage",="-0.688",="-0.690",=""
="",="(-1.84)",="(-1.83)",=""

="R&N_war adversary Other",="-1.171***",="-1.177***",=""
="",="(-4.28)",="(-4.38)",=""

="R&N_war adversary Plantation foodstuff",="-2.735***",="-0.828",=""
="",="(-5.83)",="(-1.65)",=""

="R&N_war adversary Raw mat fuel oils",="-1.335***",="-1.338***",=""
="",="(-4.97)",="(-5.06)",=""

="R&N_war adversary Textile manuf",="-1.584***",="-1.588***",=""
="",="(-4.93)",="(-5.03)",=""

="R&N_war adversary Various manuf",="-1.713***",="-1.718***",=""
="",="(-6.69)",="(-6.77)",=""

="R&N_war allied European foodstuff and beverage",="-0.522*",="-0.495*",=""
="",="(-2.48)",="(-2.36)",=""

="R&N_war allied Other",="-0.223",="-0.198",=""
="",="(-1.14)",="(-1.06)",=""

="R&N_war allied Plantation foodstuff",="-1.289***",="-0.278",=""
="",="(-3.42)",="(-0.55)",=""

="R&N_war allied Raw mat fuel oils",="-0.782***",="-0.754***",=""
="",="(-4.09)",="(-3.98)",=""

="R&N_war allied Textile manuf",="-0.435",="-0.410",=""
="",="(-1.95)",="(-1.89)",=""

="R&N_war allied Various manuf",="-0.421*",="-0.395*",=""
="",="(-2.14)",="(-2.01)",=""

="R&N_war neutral European foodstuff and beverage",="0.310",="0.158",=""
="",="(0.73)",="(0.37)",=""

="R&N_war neutral Other",="0.360",="0.209",=""
="",="(0.97)",="(0.57)",=""

="R&N_war neutral Plantation foodstuff",="-5.546***",="-1.642",=""
="",="(-7.89)",="(-1.95)",=""

="R&N_war neutral Raw mat fuel oils",="-0.599",="-0.750",=""
="",="(-1.28)",="(-1.61)",=""

="R&N_war neutral Textile manuf",="0.862",="0.710",=""
="",="(1.93)",="(1.62)",=""

="R&N_war neutral Various manuf",="-0.453",="-0.606",=""
="",="(-1.19)",="(-1.59)",=""

="Allemagne # break=1",="",="293.0***",="307.4***"
="",="",="(5.81)",="(5.82)"

="Angleterre # break=1",="",="287.1***",="302.2***"
="",="",="(5.69)",="(5.70)"

="Espagne # break=1",="",="289.0***",="304.8***"
="",="",="(5.72)",="(5.75)"

="Flandre et autres états de l'Empereur # break=1",="",="288.5***",="304.0***"
="",="",="(5.71)",="(5.73)"

="Hollande # break=1",="",="286.1***",="302.5***"
="",="",="(5.66)",="(5.70)"

="Italie # break=1",="",="287.5***",="303.2***"
="",="",="(5.70)",="(5.71)"

="Levant et Barbarie # break=1",="",="289.6***",="304.0***"
="",="",="(5.73)",="(5.72)"

="Nord # break=1",="",="285.4***",="299.8***"
="",="",="(5.67)",="(5.67)"

="Outre-mers # break=1",="",="290.6***",="305.7***"
="",="",="(5.76)",="(5.76)"

="Portugal # break=1",="",="290.0***",="305.9***"
="",="",="(5.75)",="(5.77)"

="Suisse # break=1",="",="290.3***",="306.5***"
="",="",="(5.75)",="(5.79)"

="États-Unis d'Amérique # break=1",="",="287.1***",="300.6***"
="",="",="(5.69)",="(5.68)"

="break=1 # year",="",="-0.163***",="-0.171***"
="",="",="(-5.86)",="(-5.78)"

="Land_war adversary",="",="",="0"
="",="",="",="(.)"

="Land_war allied",="",="",="-0.605"
="",="",="",="(-1.15)"

="Land_war neutral",="",="",="-3.163***"
="",="",="",="(-6.84)"

="Mercantilist_war adversary",="",="",="-3.692***"
="",="",="",="(-7.88)"

="Mercantilist_war allied",="",="",="-0.615"
="",="",="",="(-1.32)"

="Mercantilist_war neutral",="",="",="-2.212***"
="",="",="",="(-5.09)"

="R&N_war adversary",="",="",="-2.967***"
="",="",="",="(-5.27)"

="R&N_war allied",="",="",="-2.174***"
="",="",="",="(-4.03)"

="R&N_war neutral",="",="",="-3.740***"
="",="",="",="(-5.92)"

="Constant",="-105.3***",="-91.77***",="-99.78***"
="",="(-11.03)",="(-9.65)",="(-7.39)"

="Observations",="6033",="6033",="2949"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
