
="Flandre et autres états de l'Empereur # Raw mat fuel oils",="42.38***",="44.18***",="66.50***"
="",="(4.90)",="(5.06)",="(5.56)"

="Flandre et autres états de l'Empereur # Textile manuf",="43.92***",="46.03***",="59.07***"
="",="(5.35)",="(5.51)",="(4.98)"

="Flandre et autres états de l'Empereur # Various manuf",="39.74***",="41.93***",="67.04***"
="",="(5.30)",="(5.50)",="(5.61)"

="Hollande # European foodstuff and beverage",="24.54***",="24.48***",="30.48***"
="",="(4.95)",="(4.84)",="(3.57)"

="Hollande # Other",="31.34***",="31.19***",="46.06***"
="",="(4.25)",="(4.18)",="(4.38)"

="Hollande # Plantation foodstuff",="36.50***",="13.88",="52.81***"
="",="(5.64)",="(1.92)",="(3.75)"

="Hollande # Raw mat fuel oils",="28.35***",="27.90***",="55.14***"
="",="(3.73)",="(3.64)",="(5.28)"

="Hollande # Textile manuf",="30.32***",="30.18***",="48.13***"
="",="(4.30)",="(4.22)",="(4.64)"

="Hollande # Various manuf",="26.05***",="25.98***",="56.29***"
="",="(4.27)",="(4.18)",="(5.52)"

="Italie # European foodstuff and beverage",="3.699",="1.705",="18.31"
="",="(0.77)",="(0.34)",="(1.80)"

="Italie # Other",="11.55",="9.477",="34.27**"
="",="(1.58)",="(1.28)",="(2.94)"

="Italie # Plantation foodstuff",="16.46*",="-8.037",="40.96**"
="",="(2.28)",="(-0.95)",="(2.76)"

="Italie # Raw mat fuel oils",="8.134",="5.755",="42.99***"
="",="(1.04)",="(0.73)",="(3.65)"

="Italie # Textile manuf",="10.85",="8.779",="36.80**"
="",="(1.60)",="(1.28)",="(3.11)"

="Italie # Various manuf",="6.809",="4.815",="45.06***"
="",="(1.14)",="(0.79)",="(4.01)"

="Levant et Barbarie # European foodstuff and beverage",="19.80***",="19.68***",="35.10***"
="",="(4.34)",="(4.27)",="(5.25)"

="Levant et Barbarie # Other",="28.76***",="28.56***",="53.05***"
="",="(4.08)",="(4.03)",="(5.91)"

="Levant et Barbarie # Plantation foodstuff",="33.97***",="11.33",="59.59***"
="",="(5.21)",="(1.53)",="(4.40)"

="Levant et Barbarie # Raw mat fuel oils",="25.02***",="24.52**",="60.70***"
="",="(3.32)",="(3.24)",="(6.57)"

="Levant et Barbarie # Textile manuf",="29.43***",="29.24***",="56.36***"
="",="(4.85)",="(4.80)",="(7.18)"

="Levant et Barbarie # Various manuf",="24.51***",="24.39***",="63.99***"
="",="(4.35)",="(4.29)",="(7.60)"

="Nord # European foodstuff and beverage",="6.045",="3.679",="37.55**"
="",="(0.95)",="(0.55)",="(3.17)"

="Nord # Other",="12.22",="9.772",="51.73***"
="",="(1.39)",="(1.08)",="(3.99)"

="Nord # Plantation foodstuff",="18.84*",="-6.077",="59.77***"
="",="(2.41)",="(-0.72)",="(3.88)"

="Nord # Raw mat fuel oils",="9.034",="6.280",="60.85***"
="",="(1.00)",="(0.68)",="(4.72)"

="Nord # Textile manuf",="11.57",="9.124",="53.80***"
="",="(1.33)",="(1.00)",="(4.18)"

="Nord # Various manuf",="7.809",="5.439",="62.71***"
="",="(1.03)",="(0.69)",="(5.01)"

="Outre-mers # European foodstuff and beverage",="10.98*",="10.67*",="45.36***"
="",="(2.33)",="(2.26)",="(4.51)"

="Outre-mers # Other",="18.40*",="18.00*",="61.68***"
="",="(2.49)",="(2.44)",="(5.18)"

="Outre-mers # Plantation foodstuff",="18.32*",="-4.543",="63.32***"
="",="(2.48)",="(-0.56)",="(3.91)"

="Outre-mers # Raw mat fuel oils",="13.99",="13.28",="68.80***"
="",="(1.75)",="(1.66)",="(5.60)"

="Outre-mers # Textile manuf",="17.14*",="16.75*",="63.16***"
="",="(2.44)",="(2.37)",="(5.41)"

="Outre-mers # Various manuf",="12.82*",="12.50*",="71.29***"
="",="(2.04)",="(1.98)",="(5.95)"

="Portugal # European foodstuff and beverage",="25.17***",="24.83***",="53.45***"
="",="(4.15)",="(4.10)",="(5.18)"

="Portugal # Other",="33.67***",="33.25***",="70.09***"
="",="(4.20)",="(4.14)",="(5.92)"

="Portugal # Plantation foodstuff",="33.59***",="10.64",="71.93***"
="",="(4.25)",="(1.23)",="(4.59)"

="Portugal # Raw mat fuel oils",="27.81**",="27.08**",="76.48***"
="",="(3.23)",="(3.14)",="(6.32)"

="Portugal # Textile manuf",="32.57***",="32.15***",="71.98***"
="",="(4.35)",="(4.28)",="(6.24)"

="Portugal # Various manuf",="28.65***",="28.31***",="80.37***"
="",="(4.21)",="(4.15)",="(6.99)"

="Suisse # European foodstuff and beverage",="20.19***",="20.85***",="60.87***"
="",="(4.11)",="(4.23)",="(7.18)"

="Suisse # Other",="27.16***",="27.73***",="75.84***"
="",="(3.61)",="(3.68)",="(7.03)"

="Suisse # Plantation foodstuff",="30.58***",="8.486",="80.31***"
="",="(4.28)",="(1.07)",="(5.47)"

="Suisse # Raw mat fuel oils",="25.34***",="25.61***",="86.13***"
="",="(3.45)",="(3.48)",="(8.47)"

="Suisse # Textile manuf",="26.12***",="26.70***",="78.08***"
="",="(3.70)",="(3.76)",="(7.40)"

="Suisse # Various manuf",="22.21***",="22.86***",="86.33***"
="",="(3.58)",="(3.66)",="(8.21)"

="États-Unis d'Amérique # European foodstuff and beverage",="-117.1***",="-118.9***",="-104.2***"
="",="(-8.80)",="(-8.75)",="(-4.30)"

="États-Unis d'Amérique # Other",="-109.7***",="-111.6***",="-88.75***"
="",="(-7.63)",="(-7.62)",="(-3.53)"

="États-Unis d'Amérique # Plantation foodstuff",="-107.9***",="-131.0***",="-83.20**"
="",="(-7.48)",="(-8.84)",="(-3.06)"

="États-Unis d'Amérique # Raw mat fuel oils",="-113.9***",="-116.1***",="-80.64**"
="",="(-7.76)",="(-7.77)",="(-3.20)"

="États-Unis d'Amérique # Textile manuf",="-109.9***",="-111.8***",="-86.14***"
="",="(-7.91)",="(-7.89)",="(-3.47)"

="États-Unis d'Amérique # Various manuf",="-114.5***",="-116.4***",="-78.16**"
="",="(-8.38)",="(-8.34)",="(-3.14)"

="Allemagne # year",="0.00896**",="0.00872**",="-0.00528"
="",="(3.22)",="(3.14)",="(-1.25)"

="Angleterre # year",="-0.00745*",="-0.00760*",="-0.0264***"
="",="(-2.44)",="(-2.48)",="(-3.61)"

="Espagne # year",="-0.000302",="-0.000535",="-0.00799*"
="",="(-0.11)",="(-0.19)",="(-2.02)"

="Flandre et autres états de l'Empereur # year",="-0.0129***",="-0.0144***",="-0.0292***"
="",="(-3.69)",="(-4.05)",="(-4.92)"

="Hollande # year",="-0.00449",="-0.00468",="-0.0221***"
="",="(-1.77)",="(-1.80)",="(-4.79)"

="Italie # year",="0.00662**",="0.00750**",="-0.0155**"
="",="(2.72)",="(2.99)",="(-2.84)"

="Levant et Barbarie # year",="-0.00410",="-0.00427",="-0.0271***"
="",="(-1.66)",="(-1.70)",="(-6.65)"

="Nord # year",="0.00574",="0.00685*",="-0.0257***"
="",="(1.78)",="(2.03)",="(-4.08)"

="Outre-mers # year",="0.00300",="0.00294",="-0.0310***"
="",="(1.22)",="(1.20)",="(-5.22)"

="Portugal # year",="-0.00638*",="-0.00642*",="-0.0362***"
="",="(-2.06)",="(-2.07)",="(-6.62)"

="Suisse # year",="-0.00249",="-0.00310",="-0.0391***"
="",="(-0.99)",="(-1.23)",="(-8.63)"

="États-Unis d'Amérique # year",="0.0731***",="0.0739***",="0.0520***"
="",="(10.12)",="(10.02)",="(3.92)"

="European foodstuff and beverage # year",="0.00144",="0.00144",="0.0149***"
="",="(0.59)",="(0.58)",="(4.47)"

="Other # year",="-0.00360",="-0.00356",="0.00516"
="",="(-1.19)",="(-1.17)",="(1.46)"

="Plantation foodstuff # year",="-0.00528",="0.00766*",="0.00255"
="",="(-1.77)",="(2.10)",="(0.38)"

="Raw mat fuel oils # year",="-0.00163",="-0.00142",="0.000358"
="",="(-0.45)",="(-0.39)",="(0.09)"

="Textile manuf # year",="-0.00205",="-0.00201",="0.00504"
="",="(-0.86)",="(-0.84)",="(1.70)"

="Various manuf # year",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="0",="0",="0",=""
="",="(.)",="(.)",=""

="Cont_blockade adversary European foodstuff and beverage",="0.428**",="0.437**",=""
="",="(2.75)",="(2.81)",=""

="Cont_blockade adversary Other",="0.0263",="0.0288",=""
="",="(0.10)",="(0.11)",=""

="Cont_blockade adversary Plantation foodstuff",="-2.736***",="0.0141",=""
="",="(-5.98)",="(0.02)",=""

="Cont_blockade adversary Raw mat fuel oils",="0.446",="0.446",=""
="",="(1.43)",="(1.43)",=""

="Cont_blockade adversary Textile manuf",="-0.271",="-0.267",=""
="",="(-1.93)",="(-1.90)",=""

="Cont_blockade adversary Various manuf",="-0.201",="-0.197",=""
="",="(-0.75)",="(-0.74)",=""

="Cont_blockade allied European foodstuff and beverage",="0.264*",="0.274*",=""
="",="(2.28)",="(2.36)",=""

="Cont_blockade allied Other",="0.285*",="0.288*",=""
="",="(2.36)",="(2.38)",=""

="Cont_blockade allied Plantation foodstuff",="-1.980***",="0.311",=""
="",="(-6.96)",="(0.49)",=""

="Cont_blockade allied Raw mat fuel oils",="0.150",="0.154",=""
="",="(1.06)",="(1.08)",=""

="Cont_blockade allied Textile manuf",="0.391***",="0.394***",=""
="",="(4.94)",="(4.98)",=""

="Cont_blockade allied Various manuf",="0.146",="0.150",=""
="",="(1.52)",="(1.56)",=""

="Cont_blockade neutral European foodstuff and beverage",="0.636**",="0.597**",=""
="",="(3.24)",="(3.10)",=""

="Cont_blockade neutral Other",="0.345",="0.311",=""
="",="(1.43)",="(1.28)",=""

="Cont_blockade neutral Plantation foodstuff",="-4.433***",="-1.796**",=""
="",="(-8.93)",="(-2.59)",=""

="Cont_blockade neutral Raw mat fuel oils",="0.444",="0.398",=""
="",="(1.70)",="(1.52)",=""

="Cont_blockade neutral Textile manuf",="-0.255",="-0.280",=""
="",="(-0.98)",="(-1.08)",=""

="Cont_blockade neutral Various manuf",="-0.342",="-0.375*",=""
="",="(-1.85)",="(-2.01)",=""

="War adversary European foodstuff and beverage",="-0.339",="-0.342",=""
="",="(-1.27)",="(-1.28)",=""

="War adversary Other",="0.175",="0.174",=""
="",="(0.47)",="(0.47)",=""

="War adversary Plantation foodstuff",="0.405",="0.389",=""
="",="(1.84)",="(1.78)",=""

="War adversary Raw mat fuel oils",="0.234",="0.228",=""
="",="(0.74)",="(0.72)",=""

="War adversary Textile manuf",="0.250",="0.248",=""
="",="(0.99)",="(0.98)",=""

="War adversary Various manuf",="0.357",="0.355",=""
="",="(1.08)",="(1.07)",=""

="War allied European foodstuff and beverage",="-0.675***",="-0.676***",=""
="",="(-5.23)",="(-5.24)",=""

="War allied Other",="0.0852",="0.0834",=""
="",="(0.61)",="(0.60)",=""

="War allied Plantation foodstuff",="-0.0932",="-0.297",=""
="",="(-0.44)",="(-1.40)",=""

="War allied Raw mat fuel oils",="0.313",="0.314",=""
="",="(1.12)",="(1.13)",=""

="War allied Textile manuf",="-0.0841",="-0.0863",=""
="",="(-0.79)",="(-0.81)",=""

="War allied Various manuf",="0.376*",="0.373*",=""
="",="(2.26)",="(2.24)",=""

="War neutral European foodstuff and beverage",="0.177",="0.183",=""
="",="(1.12)",="(1.16)",=""

="War neutral Other",="-0.243",="-0.237",=""
="",="(-1.30)",="(-1.27)",=""

="War neutral Plantation foodstuff",="-0.240",="-0.363",=""
="",="(-1.04)",="(-1.58)",=""

="War neutral Raw mat fuel oils",="0.348*",="0.351*",=""
="",="(2.17)",="(2.19)",=""

="War neutral Textile manuf",="0.187",="0.196",=""
="",="(1.18)",="(1.24)",=""

="War neutral Various manuf",="-0.0643",="-0.0562",=""
="",="(-0.40)",="(-0.35)",=""

="Allemagne # break=1",="",="91.08",="68.24"
="",="",="(1.45)",="(1.09)"

="Angleterre # break=1",="",="87.15",="64.84"
="",="",="(1.39)",="(1.03)"

="Espagne # break=1",="",="88.62",="65.93"
="",="",="(1.41)",="(1.05)"

="Flandre et autres états de l'Empereur # break=1",="",="86.02",="63.50"
="",="",="(1.37)",="(1.01)"

="Hollande # break=1",="",="86.37",="63.83"
="",="",="(1.37)",="(1.02)"

="Italie # break=1",="",="86.66",="64.07"
="",="",="(1.37)",="(1.02)"

="Levant et Barbarie # break=1",="",="87.17",="64.40"
="",="",="(1.38)",="(1.02)"

="Nord # break=1",="",="87.39",="63.26"
="",="",="(1.39)",="(1.00)"

="Outre-mers # break=1",="",="88.71",="63.26"
="",="",="(1.41)",="(1.00)"

="Portugal # break=1",="",="89.96",="67.33"
="",="",="(1.43)",="(1.07)"

="Suisse # break=1",="",="89.97",="68.09"
="",="",="(1.43)",="(1.08)"

="États-Unis d'Amérique # break=1",="",="86.93",="63.45"
="",="",="(1.38)",="(1.01)"

="break=1 # year",="",="-0.0504",="-0.0374"
="",="",="(-1.45)",="(-1.07)"

="Cont_blockade adversary",="",="",="0"
="",="",="",="(.)"

="Cont_blockade allied",="",="",="0.255**"
="",="",="",="(2.65)"

="Cont_blockade neutral",="",="",="0.139"
="",="",="",="(0.55)"

="War adversary",="",="",="-0.370"
="",="",="",="(-1.61)"

="War allied",="",="",="-0.398*"
="",="",="",="(-2.42)"

="War neutral",="",="",="-1.063***"
="",="",="",="(-4.95)"

="Constant",="-14.94***",="-14.53**",="-13.52"
="",="(-3.32)",="(-3.21)",="(-1.81)"

="Observations",="5970",="5970",="2949"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
